Id,SalePrice
2735,126964.93119329034
2736,147087.29644619877
2737,110041.04933927745
2738,153092.78418456647
2739,169155.25592895184
2740,130169.45677363068
2741,140934.49953736743
2742,171317.57315133454
2743,138300.14937280666
2744,159775.5351445743
2745,143504.61727661383
2746,133923.204358003
2747,160726.3693678529
2748,123380.0888084899
2749,124050.53619273557
2750,118680.7113025344
2751,121886.52773095752
2752,226985.58820203485
2753,152948.05850335516
2754,247946.9078204245
2755,149129.1414394586
2756,88547.22075036092
2757,76024.17280153622
2758,95494.52979344374
2759,164825.7123044614
2760,138800.5166205854
2761,146886.65384550754
2762,141136.6128946105
2763,190022.5845361728
2764,159344.79400756862
2765,273670.94293669815
2766,127908.01499824403
2767,79836.96221481825
2768,123822.22932399745
2769,127773.49351251635
2770,151320.17142381895
2771,105213.85848950944
2772,110360.61982499639
2773,165197.40355923076
2774,118679.97917177244
2775,114665.75698122755
2776,147704.56098954682
2777,148024.51953663994
2778,112867.65783967395
2779,129237.65996348578
2780,88489.88852360946
2781,83043.33775730504
2782,78443.50578187239
2783,83965.59733006972
2784,116598.18508723809
2785,125012.63311385334
2786,41498.23307990935
2787,114461.3118546682
2788,65980.46066602987
2789,186810.84339129808
2790,84585.43808496116
2791,102766.9245543412
2792,55878.03562392133
2793,153422.4261534173
2794,86078.5290889858
2795,111050.73844061999
2796,100421.71721594385
2797,194626.303407621
2798,114536.3665434866
2799,95641.75107506523
2800,66180.56274319098
2801,105988.20846438647
2802,122037.90219418984
2803,170940.80969148927
2804,143608.03514780535
2805,97143.946070195
2806,98208.89075815395
2807,156304.1639335499
2808,148131.3851678163
2809,134997.7918616247
2810,121258.30578911693
2811,157189.92741377826
2812,175071.7559277555
2813,179140.11467733394
2814,168569.5574421478
2815,95893.39828672129
2816,199828.62926286546
2817,137969.30958912126
2818,118221.62284733867
2819,186873.05194312515
2820,143955.91841408174
2821,118266.11190958085
2822,197906.26683358487
2823,270871.3169427629
2824,197453.30241569327
2825,148328.53998455047
2826,127007.07934877448
2827,146898.78133947134
2828,247470.84967321221
2829,202747.13464878523
2830,224820.88504404022
2831,196934.57800283277
2832,225751.7533377309
2833,325481.2001351364
2834,239748.40218823735
2835,226641.88871779293
2836,199431.49842336166
2837,165779.28644886916
2838,128667.67770385696
2839,181470.85865292844
2840,193386.2612311535
2841,209799.00806882375
2842,230715.2340879574
2843,151903.07211631525
2844,174083.05294286535
2845,110175.84137458979
2846,208946.42377884767
2847,194977.17199923552
2848,207759.3590476437
2849,199917.23935367793
2850,266727.9827455486
2851,222468.41150789792
2852,225019.93843901684
2853,229927.32266927746
2854,146225.7651135298
2855,199177.353102023
2856,216121.16467387122
2857,194906.15713320527
2858,216386.14629085493
2859,134021.9813764224
2860,150374.10555549187
2861,127362.79005963088
2862,197695.76735134417
2863,123100.87880497046
2864,265732.1309206621
2865,163714.1702649494
2866,170646.2916694873
2867,97943.71029276183
2868,133708.4301402425
2869,112487.46381740851
2870,146668.9836704421
2871,82157.33774965227
2872,30928.901213066547
2873,97728.22924522145
2874,135153.97457095858
2875,133316.71609442047
2876,184902.50327340612
2877,138738.3688900108
2878,169773.50290024473
2879,149773.79682791219
2880,106895.84133272582
2881,149650.59046957476
2882,149763.91527819404
2883,183041.8014848386
2884,204398.89610405662
2885,178883.60149757226
2886,194996.15433157742
2887,94059.00167957217
2888,136916.0195238908
2889,33021.49578257334
2890,69715.94253082166
2891,133193.51001745585
2892,40657.100519315754
2893,108072.02289134893
2894,48586.455390639996
2895,322994.47016090143
2896,269893.78134765837
2897,222642.30468404212
2898,176779.2102545326
2899,231210.197641016
2900,150583.4451036912
2901,219334.69366887351
2902,188542.72598109682
2903,309651.4368236235
2904,348242.49087068264
2905,88048.46374273364
2906,210104.23488872434
2907,111375.0622512695
2908,123702.49319593415
2909,172497.7221235581
2910,66712.71394687956
2911,85131.3820239115
2912,137692.1853264988
2913,87670.83991152947
2914,72151.26328155817
2915,73197.99260181858
2916,88153.99819188632
2917,159659.50735831566
2918,110502.71841006493
2919,217613.52481495257
